chr pos1 pos2 transcript gene_pos1 gene_pos2 fst_outlier_adj gene
11 12300001 12374999 ENSGACT00000016916 12365394 12366157 FALSE ENSGACG00000012779
11 12300001 12374999 ENSGACT00000016920 12369683 12371008 FALSE ENSGACG00000012781
11 12375001 12449999 ENSGACT00000016930 12398199 12399317 FALSE ENSGACG00000012790
11 12375001 12449999 ENSGACT00000016934 12405272 12405919 FALSE ENSGACG00000012792
11 12375001 12449999 ENSGACT00000016938 12426251 12426681 FALSE ENSGACG00000012794
11 12375001 12449999 ENSGACT00000016941 12434700 12435788 FALSE ENSGACG00000012797
11 12450001 12524999 ENSGACT00000016949 12462275 12463350 FALSE ENSGACG00000012804
11 12450001 12524999 ENSGACT00000016952 12465741 12468183 FALSE ENSGACG00000012806
11 12450001 12524999 ENSGACT00000016956 12475200 12476534 FALSE ENSGACG00000012809
11 12450001 12524999 ENSGACT00000016958 12480536 12481571 FALSE ENSGACG00000012812
11 12450001 12524999 ENSGACT00000016966 12484952 12487885 FALSE ENSGACG00000012814
11 12450001 12524999 ENSGACT00000016975 12490157 12492359 FALSE ENSGACG00000012818
11 12450001 12524999 ENSGACT00000016989 12495652 12504313 FALSE ENSGACG00000012825
11 12450001 12524999 ENSGACT00000016992 12496020 12504313 FALSE ENSGACG00000012825
11 12450001 12524999 ENSGACT00000017000 12507776 12509948 FALSE ENSGACG00000012838
11 12450001 12524999 ENSGACT00000017004 12511794 12515614 FALSE ENSGACG00000012844
11 12450001 12524999 ENSGACT00000017008 12516405 12517865 FALSE ENSGACG00000012848
11 12525001 12599999 ENSGACT00000017011 12525666 12528101 FALSE ENSGACG00000012850
11 12525001 12599999 ENSGACT00000017013 12529864 12531803 FALSE ENSGACG00000012852
11 12525001 12599999 ENSGACT00000017033 12533938 12535079 FALSE ENSGACG00000012855
11 12525001 12599999 ENSGACT00000017042 12536248 12541588 FALSE ENSGACG00000012872
11 12525001 12599999 ENSGACT00000017048 12546211 12550263 FALSE ENSGACG00000012881
11 12525001 12599999 ENSGACT00000017066 12552544 12563853 FALSE ENSGACG00000012885
11 12525001 12599999 ENSGACT00000017085 12567980 12570256 FALSE ENSGACG00000012896
11 12525001 12599999 ENSGACT00000017109 12570916 12579298 FALSE ENSGACG00000012911
11 12525001 12599999 ENSGACT00000017117 12571206 12578860 FALSE ENSGACG00000012911
11 12525001 12599999 ENSGACT00000017130 12581920 12588059 FALSE ENSGACG00000012936
11 12525001 12599999 ENSGACT00000017142 12589142 12591085 FALSE ENSGACG00000012942
11 12525001 12599999 ENSGACT00000017144 12589304 12591079 FALSE ENSGACG00000012942
11 12525001 12599999 ENSGACT00000017147 12591975 12593838 FALSE ENSGACG00000012950
11 12525001 12599999 ENSGACT00000017156 12593928 12597434 FALSE ENSGACG00000012953
11 12525001 12599999 ENSGACT00000017164 12593952 12597497 FALSE ENSGACG00000012953
11 12600001 12674999 ENSGACT00000017193 12605649 12606908 FALSE ENSGACG00000012980
11 12600001 12674999 ENSGACT00000017197 12624140 12625465 FALSE ENSGACG00000012984
11 12600001 12674999 ENSGACT00000017202 12624164 12625465 FALSE ENSGACG00000012984
11 12600001 12674999 ENSGACT00000017203 12628810 12630678 FALSE ENSGACG00000012988
11 12600001 12674999 ENSGACT00000017210 12631264 12635336 FALSE ENSGACG00000012990
11 12600001 12674999 ENSGACT00000017214 12631984 12634861 FALSE ENSGACG00000012990
11 12600001 12674999 ENSGACT00000017218 12632499 12634861 FALSE ENSGACG00000012990
11 12600001 12674999 ENSGACT00000017228 12641546 12645738 FALSE ENSGACG00000012998
11 12600001 12674999 ENSGACT00000017235 12639887 12645735 FALSE ENSGACG00000012998
11 12600001 12674999 ENSGACT00000017244 12648770 12651437 FALSE ENSGACG00000013012
11 12600001 12674999 ENSGACT00000017255 12655439 12671262 FALSE ENSGACG00000013019
11 12675001 12749999 ENSGACT00000017281 12678198 12679257 FALSE ENSGACG00000013041
11 12675001 12749999 ENSGACT00000017285 12683667 12685586 FALSE ENSGACG00000013046
11 12675001 12749999 ENSGACT00000017287 12688019 12689938 FALSE ENSGACG00000013048
11 12675001 12749999 ENSGACT00000017288 12692691 12694610 FALSE ENSGACG00000013051
11 12675001 12749999 ENSGACT00000017291 12694208 12699627 FALSE ENSGACG00000013052
11 12675001 12749999 ENSGACT00000017296 12697367 12699286 FALSE ENSGACG00000013055
11 12675001 12749999 ENSGACT00000017302 12705310 12707153 FALSE ENSGACG00000013059
11 12675001 12749999 ENSGACT00000017326 12709322 12713039 FALSE ENSGACG00000013063
11 12675001 12749999 ENSGACT00000017344 12715205 12718340 FALSE ENSGACG00000013080
11 12675001 12749999 ENSGACT00000017346 12715206 12718340 FALSE ENSGACG00000013080
11 12675001 12749999 ENSGACT00000017354 12719671 12724638 FALSE ENSGACG00000013095
11 12675001 12749999 ENSGACT00000017379 12729684 12736107 FALSE ENSGACG00000013102
11 12675001 12749999 ENSGACT00000017397 12737229 12739561 FALSE ENSGACG00000013119
11 12675001 12749999 ENSGACT00000017402 12741840 12745285 FALSE ENSGACG00000013134
11 12750001 12824999 ENSGACT00000017406 12753354 12754287 FALSE ENSGACG00000013139
11 12750001 12824999 ENSGACT00000017458 12754742 12769556 FALSE ENSGACG00000013141
11 12750001 12824999 ENSGACT00000017480 12754742 12769124 FALSE ENSGACG00000013141
11 12750001 12824999 ENSGACT00000017495 12755158 12768891 FALSE ENSGACG00000013141
11 12750001 12824999 ENSGACT00000017506 12779900 12795191 FALSE ENSGACG00000013210
11 12750001 12824999 ENSGACT00000017557 12798318 12805212 FALSE ENSGACG00000013218
11 12750001 12824999 ENSGACT00000017560 12798487 12805251 FALSE ENSGACG00000013218
11 12750001 12824999 ENSGACT00000017580 12811267 12819580 FALSE ENSGACG00000013264
11 12825001 12899999 ENSGACT00000017588 12827394 12831883 FALSE ENSGACG00000013279
11 12825001 12899999 ENSGACT00000017594 12832822 12841092 FALSE ENSGACG00000013287
11 12825001 12899999 ENSGACT00000017597 12835445 12837440 FALSE ENSGACG00000013292
11 12825001 12899999 ENSGACT00000017602 12842678 12845614 FALSE ENSGACG00000013295
11 12825001 12899999 ENSGACT00000017642 12847945 12854769 FALSE ENSGACG00000013298
11 12825001 12899999 ENSGACT00000017655 12855878 12858767 FALSE ENSGACG00000013328
11 12825001 12899999 ENSGACT00000017663 12859433 12861892 FALSE ENSGACG00000013336
11 12825001 12899999 ENSGACT00000017666 12860016 12862670 FALSE ENSGACG00000013336
11 12825001 12899999 ENSGACT00000017670 12863133 12864817 FALSE ENSGACG00000013346
11 12825001 12899999 ENSGACT00000017680 12871307 12877357 FALSE ENSGACG00000013350
11 12900001 12974999 ENSGACT00000017682 12936631 12939279 FALSE ENSGACG00000013357
11 12900001 12974999 ENSGACT00000017733 12960883 12968110 FALSE ENSGACG00000013359
11 12900001 12974999 ENSGACT00000017753 12960899 12966006 FALSE ENSGACG00000013359
11 12900001 12974999 ENSGACT00000017763 12960902 12968109 FALSE ENSGACG00000013359
11 12900001 12974999 ENSGACT00000017768 12961168 12967674 FALSE ENSGACG00000013359
11 12975001 13049999 ENSGACT00000017779 12979323 13010758 FALSE ENSGACG00000013420
11 12975001 13049999 ENSGACT00000017783 13025988 13026614 FALSE ENSGACG00000013429
11 12975001 13049999 ENSGACT00000017802 13030204 13037329 FALSE ENSGACG00000013434
11 12975001 13049999 ENSGACT00000017808 13030204 13035445 FALSE ENSGACG00000013434
11 12975001 13049999 ENSGACT00000017809 13030204 13035399 FALSE ENSGACG00000013434
11 12975001 13049999 ENSGACT00000017818 13037863 13040407 FALSE ENSGACG00000013450
11 12975001 13049999 ENSGACT00000017825 13041283 13046376 FALSE ENSGACG00000013455
11 13125001 13199999 ENSGACT00000017878 13136959 13148755 FALSE ENSGACG00000013490
11 13125001 13199999 ENSGACT00000017883 13137396 13149935 FALSE ENSGACG00000013490
11 13125001 13199999 ENSGACT00000017886 13157415 13172421 FALSE ENSGACG00000013506
11 13125001 13199999 ENSGACT00000017893 13191712 13198885 FALSE ENSGACG00000013508
11 13275001 13349999 ENSGACT00000017946 13281580 13283810 FALSE ENSGACG00000013553
11 13275001 13349999 ENSGACT00000017963 13284111 13289429 FALSE ENSGACG00000013555
11 13275001 13349999 ENSGACT00000017966 13284213 13289431 FALSE ENSGACG00000013555
11 13275001 13349999 ENSGACT00000017970 13293451 13296507 FALSE ENSGACG00000013570
11 13275001 13349999 ENSGACT00000017975 13299458 13302397 FALSE ENSGACG00000013573
11 13275001 13349999 ENSGACT00000017983 13303297 13312575 FALSE ENSGACG00000013576
11 13275001 13349999 ENSGACT00000017984 13303297 13312575 FALSE ENSGACG00000013576
11 13275001 13349999 ENSGACT00000017986 13317271 13317908 FALSE ENSGACG00000013583
11 13275001 13349999 ENSGACT00000017993 13319790 13324108 FALSE ENSGACG00000013584
11 13275001 13349999 ENSGACT00000017995 13328197 13328430 FALSE ENSGACG00000013589
11 13275001 13349999 ENSGACT00000018010 13330361 13333371 FALSE ENSGACG00000013591
11 13275001 13349999 ENSGACT00000018017 13334851 13339038 FALSE ENSGACG00000013602
11 13275001 13349999 ENSGACT00000018035 13339477 13343349 FALSE ENSGACG00000013608
11 13275001 13349999 ENSGACT00000018038 13344520 13347288 FALSE ENSGACG00000013622
11 13275001 13349999 ENSGACT00000018042 13347881 13349295 FALSE ENSGACG00000013625
11 13350001 13424999 ENSGACT00000018049 13357719 13360353 FALSE ENSGACG00000013628
11 13350001 13424999 ENSGACT00000018056 13361290 13364230 FALSE ENSGACG00000013634
11 13350001 13424999 ENSGACT00000018095 13368253 13371517 FALSE ENSGACG00000013640
11 13350001 13424999 ENSGACT00000018096 13374193 13380043 FALSE ENSGACG00000013672
11 13350001 13424999 ENSGACT00000018116 13383346 13391547 FALSE ENSGACG00000013673
11 13350001 13424999 ENSGACT00000018125 13394565 13408568 FALSE ENSGACG00000013688
11 13350001 13424999 ENSGACT00000018149 13410946 13415428 FALSE ENSGACG00000013694
11 13350001 13424999 ENSGACT00000018162 13410959 13415412 FALSE ENSGACG00000013694
11 13350001 13424999 ENSGACT00000018167 13416467 13420111 FALSE ENSGACG00000013723
11 13350001 13424999 ENSGACT00000018168 13421555 13422436 FALSE ENSGACG00000013726
11 13350001 13424999 ENSGACT00000029566 13419008 13419074 FALSE ENSGACG00000022774
11 13425001 13499999 ENSGACT00000018185 13425523 13427983 FALSE ENSGACG00000013727
11 13425001 13499999 ENSGACT00000018207 13429341 13440412 FALSE ENSGACG00000013741
11 13425001 13499999 ENSGACT00000018211 13444048 13445427 FALSE ENSGACG00000013760
11 13425001 13499999 ENSGACT00000018214 13483375 13486153 FALSE ENSGACG00000013762
11 13425001 13499999 ENSGACT00000018216 13486047 13486916 FALSE ENSGACG00000013762
11 13425001 13499999 ENSGACT00000018217 13486756 13490622 FALSE ENSGACG00000013762
11 13425001 13499999 ENSGACT00000018221 13491672 13493265 FALSE ENSGACG00000013766
11 13425001 13499999 ENSGACT00000018224 13495817 13498365 FALSE ENSGACG00000013770
11 13500001 13574999 ENSGACT00000018241 13500179 13504602 FALSE ENSGACG00000013773
11 13500001 13574999 ENSGACT00000018273 13506470 13516007 FALSE ENSGACG00000013787
11 13500001 13574999 ENSGACT00000018278 13507254 13515971 FALSE ENSGACG00000013787
11 13500001 13574999 ENSGACT00000018285 13517054 13523523 FALSE ENSGACG00000013818
11 13500001 13574999 ENSGACT00000018291 13554864 13565422 FALSE ENSGACG00000013825
11 13500001 13574999 ENSGACT00000018300 13568757 13573909 FALSE ENSGACG00000013828
11 13500001 13574999 ENSGACT00000018304 13569552 13573421 FALSE ENSGACG00000013828
11 13500001 13574999 ENSGACT00000018310 13569552 13573986 FALSE ENSGACG00000013828
11 13575001 13649999 ENSGACT00000018321 13579541 13590694 FALSE ENSGACG00000013839
11 13575001 13649999 ENSGACT00000018326 13579541 13584324 FALSE ENSGACG00000013839
11 13575001 13649999 ENSGACT00000018341 13599032 13621582 FALSE ENSGACG00000013853
11 13575001 13649999 ENSGACT00000018346 13632262 13636639 FALSE ENSGACG00000013864
11 13575001 13649999 ENSGACT00000018348 13640461 13641149 FALSE ENSGACG00000013869
11 13575001 13649999 ENSGACT00000018353 13642596 13643293 FALSE ENSGACG00000013871
11 13575001 13649999 ENSGACT00000018356 13644467 13645155 FALSE ENSGACG00000013873
11 13575001 13649999 ENSGACT00000018357 13644740 13645155 FALSE ENSGACG00000013873
11 13575001 13649999 ENSGACT00000018363 13646453 13647149 FALSE ENSGACG00000013876
11 13650001 13724999 ENSGACT00000018374 13651607 13652304 FALSE ENSGACG00000013882
11 13650001 13724999 ENSGACT00000018376 13653435 13654112 FALSE ENSGACG00000013889
11 13650001 13724999 ENSGACT00000018381 13655329 13656035 FALSE ENSGACG00000013891
11 13650001 13724999 ENSGACT00000018389 13659406 13660115 FALSE ENSGACG00000013895
11 13650001 13724999 ENSGACT00000018413 13661206 13661964 FALSE ENSGACG00000013902
11 13650001 13724999 ENSGACT00000018425 13662623 13663375 FALSE ENSGACG00000013918
11 13650001 13724999 ENSGACT00000018437 13664653 13673520 FALSE ENSGACG00000013930
11 13650001 13724999 ENSGACT00000018441 13664653 13673517 FALSE ENSGACG00000013930
11 13650001 13724999 ENSGACT00000018444 13664894 13673517 FALSE ENSGACG00000013930
11 13650001 13724999 ENSGACT00000018447 13673847 13675503 FALSE ENSGACG00000013945
11 13650001 13724999 ENSGACT00000018459 13694769 13701920 FALSE ENSGACG00000013948
11 13650001 13724999 ENSGACT00000018464 13702853 13703781 FALSE ENSGACG00000013957
11 13650001 13724999 ENSGACT00000018470 13707222 13712551 FALSE ENSGACG00000013960
11 13650001 13724999 ENSGACT00000018476 13707522 13712557 FALSE ENSGACG00000013960
11 13650001 13724999 ENSGACT00000018483 13714739 13717460 FALSE ENSGACG00000013969
11 13650001 13724999 ENSGACT00000018488 13714913 13717387 FALSE ENSGACG00000013969
11 13650001 13724999 ENSGACT00000018495 13718829 13720097 FALSE ENSGACG00000013978
11 13650001 13724999 ENSGACT00000018500 13720527 13721620 FALSE ENSGACG00000013984
11 13725001 13799999 ENSGACT00000018505 13726297 13732972 FALSE ENSGACG00000013988
11 13725001 13799999 ENSGACT00000018507 13753116 13763273 FALSE ENSGACG00000013991
11 13725001 13799999 ENSGACT00000018509 13771948 13774024 FALSE ENSGACG00000013993
11 13725001 13799999 ENSGACT00000018515 13791065 13792072 FALSE ENSGACG00000013995
11 13725001 13799999 ENSGACT00000018518 13798321 13799453 FALSE ENSGACG00000014001
11 13800001 13874999 ENSGACT00000018520 13807820 13808821 FALSE ENSGACG00000014004
11 13800001 13874999 ENSGACT00000018531 13835578 13850785 FALSE ENSGACG00000014005
11 13800001 13874999 ENSGACT00000018543 13861286 13869600 FALSE ENSGACG00000014010
11 13875001 13949999 ENSGACT00000018544 13892399 13903776 FALSE ENSGACG00000014020
11 13950001 14024999 NA NA NA FALSE NA
11 14025001 14099999 ENSGACT00000018547 14069378 14072989 FALSE ENSGACG00000014021
11 14025001 14099999 ENSGACT00000018556 14074421 14079829 FALSE ENSGACG00000014024
11 14025001 14099999 ENSGACT00000018559 14076831 14080004 FALSE ENSGACG00000014024
11 14025001 14099999 ENSGACT00000018562 14081591 14086410 FALSE ENSGACG00000014033
11 14025001 14099999 ENSGACT00000018564 14087094 14087866 FALSE ENSGACG00000014037
11 14025001 14099999 ENSGACT00000018570 14088250 14095745 FALSE ENSGACG00000014038
11 14025001 14099999 ENSGACT00000018573 14088247 14095733 FALSE ENSGACG00000014038
11 14175001 14249999 ENSGACT00000018626 14175003 14175812 FALSE ENSGACG00000014079
11 14250001 14324999 ENSGACT00000018633 14252976 14254504 FALSE ENSGACG00000014085
11 14250001 14324999 ENSGACT00000018650 14260166 14273118 FALSE ENSGACG00000014088
11 14250001 14324999 ENSGACT00000018657 14282688 14283245 FALSE ENSGACG00000014101
11 14250001 14324999 ENSGACT00000018677 14288003 14298893 FALSE ENSGACG00000014105
11 14250001 14324999 ENSGACT00000018678 14300154 14301486 FALSE ENSGACG00000014123
11 14325001 14399999 ENSGACT00000018680 14371005 14373327 FALSE ENSGACG00000014124
11 14400001 14474999 ENSGACT00000018683 14421837 14423706 FALSE ENSGACG00000014126
11 14400001 14474999 ENSGACT00000018686 14421843 14423421 FALSE ENSGACG00000014126
11 14400001 14474999 ENSGACT00000018692 14423922 14425672 FALSE ENSGACG00000014129
11 14400001 14474999 ENSGACT00000018699 14426959 14430368 FALSE ENSGACG00000014134
11 14400001 14474999 ENSGACT00000018706 14433925 14447422 FALSE ENSGACG00000014138
11 14400001 14474999 ENSGACT00000018719 14453797 14459383 FALSE ENSGACG00000014145
11 14475001 14549999 ENSGACT00000018728 14479809 14481376 FALSE ENSGACG00000014154
11 14475001 14549999 ENSGACT00000018731 14479860 14481894 FALSE ENSGACG00000014154
11 14475001 14549999 ENSGACT00000018738 14482246 14484022 FALSE ENSGACG00000014161
11 14475001 14549999 ENSGACT00000018742 14483076 14484365 FALSE ENSGACG00000014161
11 14475001 14549999 ENSGACT00000018744 14485981 14489471 FALSE ENSGACG00000014169
11 14475001 14549999 ENSGACT00000018748 14490157 14491381 FALSE ENSGACG00000014171
11 14475001 14549999 ENSGACT00000018750 14516541 14519567 FALSE ENSGACG00000014175
11 14475001 14549999 ENSGACT00000018760 14521139 14523563 FALSE ENSGACG00000014177
11 14475001 14549999 ENSGACT00000018766 14521145 14523560 FALSE ENSGACG00000014177
11 14475001 14549999 ENSGACT00000018773 14531444 14535990 FALSE ENSGACG00000014190
11 14475001 14549999 ENSGACT00000018786 14539339 14540405 FALSE ENSGACG00000014195
11 14475001 14549999 ENSGACT00000029159 14481099 14481182 FALSE ENSGACG00000022367
11 14475001 14549999 ENSGACT00000029214 14480492 14480575 FALSE ENSGACG00000022422
11 14475001 14549999 ENSGACT00000029422 14480088 14480168 FALSE ENSGACG00000022630
11 14550001 14624999 ENSGACT00000018791 14595153 14607919 FALSE ENSGACG00000014202
11 14625001 14699999 ENSGACT00000018816 14627041 14630206 FALSE ENSGACG00000014221
11 14625001 14699999 ENSGACT00000018826 14631351 14633963 FALSE ENSGACG00000014224
11 14625001 14699999 ENSGACT00000018834 14636897 14652263 FALSE ENSGACG00000014233
11 14625001 14699999 ENSGACT00000018855 14654036 14675732 FALSE ENSGACG00000014239
11 14625001 14699999 ENSGACT00000018863 14689515 14694005 FALSE ENSGACG00000014254
11 14625001 14699999 ENSGACT00000018868 14694126 14695822 FALSE ENSGACG00000014261
11 14700001 14774999 ENSGACT00000018877 14705144 14710744 FALSE ENSGACG00000014269
11 14700001 14774999 ENSGACT00000018881 14711130 14714878 FALSE ENSGACG00000014271
11 14700001 14774999 ENSGACT00000018884 14715053 14717532 FALSE ENSGACG00000014276
11 14700001 14774999 ENSGACT00000018897 14735658 14744755 FALSE ENSGACG00000014278
11 14700001 14774999 ENSGACT00000018904 14746039 14749506 FALSE ENSGACG00000014288
11 14700001 14774999 ENSGACT00000018908 14754163 14757380 FALSE ENSGACG00000014295
11 14700001 14774999 ENSGACT00000018915 14754163 14757380 FALSE ENSGACG00000014295
11 14775001 14849999 ENSGACT00000018932 14779616 14783887 FALSE ENSGACG00000014316
11 14775001 14849999 ENSGACT00000018942 14787240 14789379 FALSE ENSGACG00000014320
11 14775001 14849999 ENSGACT00000018947 14789820 14792683 FALSE ENSGACG00000014330
11 14775001 14849999 ENSGACT00000018950 14797480 14808034 FALSE ENSGACG00000014332
11 14775001 14849999 ENSGACT00000018955 14835253 14836594 FALSE ENSGACG00000014335
11 14850001 14924999 ENSGACT00000018968 14854446 14869316 FALSE ENSGACG00000014338
11 14925001 14999999 ENSGACT00000018981 14940995 14942561 FALSE ENSGACG00000014361
11 14925001 14999999 ENSGACT00000018983 14941895 14942608 FALSE ENSGACG00000014361
11 14925001 14999999 ENSGACT00000018997 14947102 14968863 FALSE ENSGACG00000014365
11 14925001 14999999 ENSGACT00000019004 14948795 14968785 FALSE ENSGACG00000014365
11 14925001 14999999 ENSGACT00000019006 14969187 14972275 FALSE ENSGACG00000014382
11 14925001 14999999 ENSGACT00000019008 14979751 14982832 FALSE ENSGACG00000014384
11 14925001 14999999 ENSGACT00000019010 14983879 14988610 FALSE ENSGACG00000014386
11 14925001 14999999 ENSGACT00000019013 14983903 14989427 FALSE ENSGACG00000014386
11 15000001 15074999 ENSGACT00000019015 15003042 15003833 FALSE ENSGACG00000014389
11 15000001 15074999 ENSGACT00000019017 15009677 15011067 FALSE ENSGACG00000014391
11 15000001 15074999 ENSGACT00000019018 15021999 15022790 FALSE ENSGACG00000014392
11 15075001 15149999 NA NA NA FALSE NA
11 15150001 15224999 ENSGACT00000019031 15153060 15158902 FALSE ENSGACG00000014394
11 15150001 15224999 ENSGACT00000019038 15153167 15156655 FALSE ENSGACG00000014394
11 15150001 15224999 ENSGACT00000019042 15160001 15162964 FALSE ENSGACG00000014410
11 15150001 15224999 ENSGACT00000019044 15176354 15177022 FALSE ENSGACG00000014414
11 15150001 15224999 ENSGACT00000019059 15198610 15203999 FALSE ENSGACG00000014416
11 15150001 15224999 ENSGACT00000019065 15199473 15203984 FALSE ENSGACG00000014416
11 15150001 15224999 ENSGACT00000019070 15199719 15203985 FALSE ENSGACG00000014416
11 15225001 15299999 ENSGACT00000019080 15225407 15228110 FALSE ENSGACG00000014433
11 15225001 15299999 ENSGACT00000019082 15232426 15237003 FALSE ENSGACG00000014440
11 15225001 15299999 ENSGACT00000019084 15246826 15249121 FALSE ENSGACG00000014442
11 15225001 15299999 ENSGACT00000019089 15253562 15261973 FALSE ENSGACG00000014443
11 15300001 15374999 NA NA NA FALSE NA
11 15375001 15449999 ENSGACT00000019104 15389422 15396323 FALSE ENSGACG00000014454
11 15375001 15449999 ENSGACT00000019117 15397412 15403772 FALSE ENSGACG00000014463
11 15375001 15449999 ENSGACT00000019120 15397418 15401935 FALSE ENSGACG00000014463
11 15375001 15449999 ENSGACT00000019122 15397974 15403756 FALSE ENSGACG00000014463
11 15375001 15449999 ENSGACT00000019125 15397980 15405313 FALSE ENSGACG00000014463
11 15375001 15449999 ENSGACT00000019131 15406637 15408722 FALSE ENSGACG00000014472
11 15375001 15449999 ENSGACT00000019140 15411653 15424512 FALSE ENSGACG00000014475
11 15450001 15524999 ENSGACT00000019153 15457704 15459096 FALSE ENSGACG00000014486
11 15450001 15524999 ENSGACT00000019159 15469360 15470288 FALSE ENSGACG00000014491
11 15450001 15524999 ENSGACT00000019163 15471063 15474973 FALSE ENSGACG00000014497
11 15450001 15524999 ENSGACT00000019171 15475774 15482932 FALSE ENSGACG00000014500
11 15450001 15524999 ENSGACT00000019178 15486887 15502601 FALSE ENSGACG00000014506
11 15450001 15524999 ENSGACT00000019181 15503379 15505441 FALSE ENSGACG00000014512
11 15450001 15524999 ENSGACT00000019185 15511583 15519758 FALSE ENSGACG00000014513
11 15525001 15599999 ENSGACT00000019195 15529253 15546887 FALSE ENSGACG00000014516
11 15525001 15599999 ENSGACT00000019201 15551951 15558639 FALSE ENSGACG00000014523
11 15525001 15599999 ENSGACT00000019202 15552027 15558611 FALSE ENSGACG00000014523
11 15525001 15599999 ENSGACT00000019205 15559792 15565316 FALSE ENSGACG00000014529
11 15525001 15599999 ENSGACT00000019210 15568711 15575377 FALSE ENSGACG00000014532
11 15525001 15599999 ENSGACT00000019212 15590726 15592174 FALSE ENSGACG00000014537
11 15675001 15749999 ENSGACT00000019286 15679042 15681978 FALSE ENSGACG00000014559
11 15675001 15749999 ENSGACT00000019292 15679181 15683814 FALSE ENSGACG00000014559
11 15675001 15749999 ENSGACT00000019306 15679198 15682873 FALSE ENSGACG00000014559
11 15675001 15749999 ENSGACT00000019321 15684344 15689169 FALSE ENSGACG00000014603
11 15675001 15749999 ENSGACT00000019324 15684353 15689244 FALSE ENSGACG00000014603
11 15675001 15749999 ENSGACT00000019336 15689937 15696651 FALSE ENSGACG00000014616
11 15675001 15749999 ENSGACT00000019348 15689948 15696614 FALSE ENSGACG00000014616
11 15675001 15749999 ENSGACT00000019351 15690596 15696646 FALSE ENSGACG00000014616
11 15675001 15749999 ENSGACT00000019353 15698088 15701541 FALSE ENSGACG00000014634
11 15675001 15749999 ENSGACT00000019379 15703559 15706139 FALSE ENSGACG00000014635
11 15675001 15749999 ENSGACT00000019385 15707449 15711094 FALSE ENSGACG00000014656
11 15675001 15749999 ENSGACT00000019406 15711017 15717540 FALSE ENSGACG00000014660
11 15675001 15749999 ENSGACT00000019419 15712252 15717697 FALSE ENSGACG00000014660
11 15675001 15749999 ENSGACT00000019420 15712258 15716627 FALSE ENSGACG00000014660
11 15675001 15749999 ENSGACT00000019423 15718986 15722215 FALSE ENSGACG00000014680
11 15675001 15749999 ENSGACT00000019426 15724352 15727426 FALSE ENSGACG00000014683
11 15675001 15749999 ENSGACT00000019433 15740446 15742572 FALSE ENSGACG00000014689
11 15675001 15749999 ENSGACT00000019438 15743773 15746471 FALSE ENSGACG00000014692
11 15675001 15749999 ENSGACT00000029386 15679927 15680056 FALSE ENSGACG00000022594
11 15675001 15749999 ENSGACT00000029388 15679322 15679451 FALSE ENSGACG00000022596
11 15675001 15749999 ENSGACT00000029415 15680957 15681050 FALSE ENSGACG00000022623
11 15750001 15824999 ENSGACT00000019440 15751144 15753924 FALSE ENSGACG00000014697
11 15750001 15824999 ENSGACT00000019442 15762712 15766398 FALSE ENSGACG00000014698
11 15750001 15824999 ENSGACT00000019464 15780939 15790632 FALSE ENSGACG00000014700
11 15750001 15824999 ENSGACT00000019466 15802461 15807835 FALSE ENSGACG00000014714
11 15750001 15824999 ENSGACT00000019485 15811002 15815610 FALSE ENSGACG00000014717
11 15750001 15824999 ENSGACT00000019487 15813385 15815564 FALSE ENSGACG00000014717
11 15825001 15899999 ENSGACT00000019498 15833587 15836542 FALSE ENSGACG00000014738
11 15825001 15899999 ENSGACT00000019512 15845019 15849874 FALSE ENSGACG00000014740
11 15825001 15899999 ENSGACT00000019524 15851208 15857226 FALSE ENSGACG00000014751
11 15825001 15899999 ENSGACT00000019528 15852445 15857232 FALSE ENSGACG00000014751
11 15825001 15899999 ENSGACT00000019534 15863651 15868177 FALSE ENSGACG00000014763
11 15825001 15899999 ENSGACT00000019545 15871710 15880105 FALSE ENSGACG00000014765
11 15825001 15899999 ENSGACT00000019547 15871810 15880529 FALSE ENSGACG00000014765
11 15825001 15899999 ENSGACT00000019548 15882825 15884607 FALSE ENSGACG00000014776
11 15825001 15899999 ENSGACT00000019551 15885037 15887971 FALSE ENSGACG00000014777
11 15825001 15899999 ENSGACT00000019552 15888751 15891806 FALSE ENSGACG00000014780
11 15900001 15974999 ENSGACT00000019563 15909469 15915438 FALSE ENSGACG00000014784
11 15900001 15974999 ENSGACT00000019564 15918843 15920596 FALSE ENSGACG00000014788
11 15900001 15974999 ENSGACT00000019568 15924261 15929403 FALSE ENSGACG00000014789
11 15900001 15974999 ENSGACT00000019572 15952246 15961744 FALSE ENSGACG00000014793
11 15975001 16049999 ENSGACT00000019579 15983466 15985177 FALSE ENSGACG00000014798
11 15975001 16049999 ENSGACT00000019584 15987087 15994903 FALSE ENSGACG00000014802
11 15975001 16049999 ENSGACT00000019591 16001449 16024182 FALSE ENSGACG00000014806
11 15975001 16049999 ENSGACT00000019600 16024526 16026500 FALSE ENSGACG00000014813
11 15975001 16049999 ENSGACT00000019602 16024543 16031230 FALSE ENSGACG00000014813
11 15975001 16049999 ENSGACT00000019603 16024659 16030640 FALSE ENSGACG00000014813
11 16050001 16124999 ENSGACT00000019616 16056011 16068037 FALSE ENSGACG00000014822
11 16050001 16124999 ENSGACT00000019617 16069731 16072008 FALSE ENSGACG00000014829
11 16050001 16124999 ENSGACT00000019623 16076436 16099888 FALSE ENSGACG00000014830
