"chr" "pos1" "pos2" "gene_pos1" "gene_pos2" "fst_outlier_adj" "gene" "bias_direction" "bias_amount" "bias_sig" "study"
11 6000001 6074999 6042719 6044854 FALSE "ENSGACG00000008857" "F" 1.5 TRUE "leder2010"
11 6000001 6074999 6042719 6044854 FALSE "ENSGACG00000008857" "F" -0.286 TRUE "leder2015"
11 6000001 6074999 6048625 6051978 FALSE "ENSGACG00000008867" NA NA NA NA
11 6000001 6074999 6048625 6051966 FALSE "ENSGACG00000008867" NA NA NA NA
11 6000001 6074999 6054503 6066827 FALSE "ENSGACG00000008875" "M" 0.041 FALSE "leder2015"
11 6000001 6074999 6070481 6072919 FALSE "ENSGACG00000008889" NA NA NA NA
11 6075001 6149999 6085209 6095518 FALSE "ENSGACG00000008897" NA NA NA NA
11 6075001 6149999 6106841 6114790 FALSE "ENSGACG00000008904" NA NA NA NA
11 6150001 6224999 6151636 6152709 FALSE "ENSGACG00000008918" NA NA NA NA
11 6150001 6224999 6181412 6186310 FALSE "ENSGACG00000008920" NA NA NA NA
11 6150001 6224999 6182324 6186313 FALSE "ENSGACG00000008920" NA NA NA NA
11 6150001 6224999 6189394 6191153 FALSE "ENSGACG00000008937" NA NA NA NA
11 6150001 6224999 6193596 6194777 FALSE "ENSGACG00000008946" NA NA NA NA
11 6150001 6224999 6208784 6209119 FALSE "ENSGACG00000008947" NA NA NA NA
11 6150001 6224999 6215044 6223326 FALSE "ENSGACG00000008948" NA NA NA NA
11 6150001 6224999 6215349 6223326 FALSE "ENSGACG00000008948" NA NA NA NA
11 6300001 6374999 6315488 6332711 FALSE "ENSGACG00000009096" "M" 0.287 TRUE "leder2015"
11 6300001 6374999 6340326 6344694 FALSE "ENSGACG00000009103" "M" 0.015 FALSE "leder2015"
11 6300001 6374999 6349591 6352670 FALSE "ENSGACG00000009106" "M" 0.081 FALSE "leder2015"
11 6300001 6374999 6349599 6352853 FALSE "ENSGACG00000009106" "M" 0.081 FALSE "leder2015"
11 6300001 6374999 6358787 6366216 FALSE "ENSGACG00000009154" NA NA NA NA
11 6300001 6374999 6371650 6372487 FALSE "ENSGACG00000009160" "F" -0.291 FALSE "leder2015"
11 6375001 6449999 6419935 6421392 FALSE "ENSGACG00000009243" NA NA NA NA
11 6375001 6449999 6427518 6428349 FALSE "ENSGACG00000009252" NA NA NA NA
11 6375001 6449999 6447836 6449555 FALSE "ENSGACG00000009255" "M" 0.132 FALSE "leder2015"
11 6525001 6599999 6525698 6527698 FALSE "ENSGACG00000009280" "F" 1.2 TRUE "leder2010"
11 6525001 6599999 6525698 6527698 FALSE "ENSGACG00000009280" "F" -0.85 TRUE "leder2015"
11 6525001 6599999 6532807 6554595 FALSE "ENSGACG00000009291" NA NA NA NA
11 6525001 6599999 6532891 6556462 FALSE "ENSGACG00000009291" NA NA NA NA
11 6525001 6599999 6554556 6555470 FALSE "ENSGACG00000009319" NA NA NA NA
11 6525001 6599999 6557595 6562731 FALSE "ENSGACG00000009321" "F" -0.058 FALSE "leder2015"
11 6525001 6599999 6559948 6563009 FALSE "ENSGACG00000009321" "F" -0.058 FALSE "leder2015"
11 6525001 6599999 6569212 6574408 FALSE "ENSGACG00000009371" "M" 2 TRUE "leder2010"
11 6525001 6599999 6569212 6574408 FALSE "ENSGACG00000009371" "M" 2 TRUE "leder2010"
11 6525001 6599999 6571113 6574408 FALSE "ENSGACG00000009371" "M" 2 TRUE "leder2010"
11 6525001 6599999 6571113 6574408 FALSE "ENSGACG00000009371" "M" 2 TRUE "leder2010"
11 6525001 6599999 6575522 6596061 FALSE "ENSGACG00000009381" "M" 0.168 FALSE "leder2015"
11 6525001 6599999 6575536 6596061 FALSE "ENSGACG00000009381" "M" 0.168 FALSE "leder2015"
11 6525001 6599999 6569094 6569447 FALSE "ENSGACG00000022598" NA NA NA NA
11 6600001 6674999 6641989 6651146 FALSE "ENSGACG00000009398" NA NA NA NA
11 6600001 6674999 6658043 6659208 FALSE "ENSGACG00000009408" "M" 0.242 TRUE "leder2015"
11 6675001 6749999 6679970 6685704 FALSE "ENSGACG00000009436" "M" 0.445 TRUE "leder2015"
11 6675001 6749999 6679973 6685721 FALSE "ENSGACG00000009436" "M" 0.445 TRUE "leder2015"
11 6675001 6749999 6687403 6692760 FALSE "ENSGACG00000009445" "M" 1.5 TRUE "leder2010"
11 6675001 6749999 6687403 6692760 FALSE "ENSGACG00000009445" "M" 1.5 TRUE "leder2010"
11 6675001 6749999 6687403 6692760 FALSE "ENSGACG00000009445" "M" 0.606 TRUE "leder2015"
11 6675001 6749999 6687691 6692756 FALSE "ENSGACG00000009445" "M" 1.5 TRUE "leder2010"
11 6675001 6749999 6687691 6692756 FALSE "ENSGACG00000009445" "M" 1.5 TRUE "leder2010"
11 6675001 6749999 6687691 6692756 FALSE "ENSGACG00000009445" "M" 0.606 TRUE "leder2015"
11 6675001 6749999 6687779 6692798 FALSE "ENSGACG00000009445" "M" 1.5 TRUE "leder2010"
11 6675001 6749999 6687779 6692798 FALSE "ENSGACG00000009445" "M" 1.5 TRUE "leder2010"
11 6675001 6749999 6687779 6692798 FALSE "ENSGACG00000009445" "M" 0.606 TRUE "leder2015"
11 6675001 6749999 6693166 6697052 FALSE "ENSGACG00000009465" "M" 1.1 TRUE "leder2015"
11 6675001 6749999 6709856 6715463 FALSE "ENSGACG00000009487" NA NA NA NA
11 6675001 6749999 6717035 6721090 FALSE "ENSGACG00000009522" NA NA NA NA
11 6750001 6824999 6773056 6786117 FALSE "ENSGACG00000009533" NA NA NA NA
11 6750001 6824999 6773575 6786431 FALSE "ENSGACG00000009533" NA NA NA NA
11 6750001 6824999 6792415 6797789 FALSE "ENSGACG00000009536" "M" 0.008 FALSE "leder2015"
11 6825001 6899999 6833415 6843105 FALSE "ENSGACG00000009540" NA NA NA NA
11 6825001 6899999 6833603 6843108 FALSE "ENSGACG00000009540" NA NA NA NA
11 6900001 6974999 NA NA FALSE NA NA NA NA NA
11 6975001 7049999 NA NA FALSE NA NA NA NA NA
11 7050001 7124999 7060487 7062821 FALSE "ENSGACG00000009570" NA NA NA NA
11 7050001 7124999 7065895 7068997 FALSE "ENSGACG00000009576" NA NA NA NA
11 7050001 7124999 7071721 7073113 FALSE "ENSGACG00000009587" "M" 0.04 FALSE "leder2015"
11 7050001 7124999 7076050 7081591 FALSE "ENSGACG00000009590" "M" 0.024 FALSE "leder2015"
11 7050001 7124999 7085084 7091545 FALSE "ENSGACG00000009598" "M" 0.058 FALSE "leder2015"
11 7050001 7124999 7085084 7089804 FALSE "ENSGACG00000009598" "M" 0.058 FALSE "leder2015"
11 7050001 7124999 7093673 7100906 FALSE "ENSGACG00000009622" "M" 0.379 TRUE "leder2015"
11 7050001 7124999 7093681 7100807 FALSE "ENSGACG00000009622" "M" 0.379 TRUE "leder2015"
11 7050001 7124999 7094435 7098935 FALSE "ENSGACG00000009622" "M" 0.379 TRUE "leder2015"
11 7125001 7199999 7129095 7143521 FALSE "ENSGACG00000009652" NA NA NA NA
11 7275001 7349999 7346387 7349024 FALSE "ENSGACG00000009661" "M" 0.015 FALSE "leder2015"
11 7350001 7424999 7350298 7355292 FALSE "ENSGACG00000009684" "F" -0.101 FALSE "leder2015"
11 7350001 7424999 7357226 7363743 FALSE "ENSGACG00000009718" NA NA NA NA
11 7350001 7424999 7365361 7377833 FALSE "ENSGACG00000009722" "M" 0.183 FALSE "leder2015"
11 7350001 7424999 7371683 7373138 FALSE "ENSGACG00000009736" NA NA NA NA
11 7350001 7424999 7378336 7380908 FALSE "ENSGACG00000009738" "F" -0.014 FALSE "leder2015"
11 7350001 7424999 7381055 7387860 FALSE "ENSGACG00000009767" "M" 0.155 FALSE "leder2015"
11 7350001 7424999 7388877 7395283 FALSE "ENSGACG00000009782" "F" -0.141 FALSE "leder2015"
11 7350001 7424999 7396728 7406156 FALSE "ENSGACG00000009791" NA NA NA NA
11 7350001 7424999 7413364 7420828 FALSE "ENSGACG00000009795" NA NA NA NA
11 7425001 7499999 7431932 7436359 FALSE "ENSGACG00000009804" NA NA NA NA
11 7425001 7499999 7441925 7458807 FALSE "ENSGACG00000009821" NA NA NA NA
11 7425001 7499999 7497445 7499821 FALSE "ENSGACG00000009828" "M" 0.007 FALSE "leder2015"
11 7500001 7574999 7502311 7505531 FALSE "ENSGACG00000009845" "M" 0.14 FALSE "leder2015"
11 7500001 7574999 7502452 7505831 FALSE "ENSGACG00000009845" "M" 0.14 FALSE "leder2015"
11 7500001 7574999 7509412 7511196 FALSE "ENSGACG00000009852" "M" 0.244 FALSE "leder2015"
11 7500001 7574999 7511711 7524010 FALSE "ENSGACG00000009854" NA NA NA NA
11 7500001 7574999 7511711 7524004 FALSE "ENSGACG00000009854" NA NA NA NA
11 7500001 7574999 7555772 7574333 FALSE "ENSGACG00000009875" NA NA NA NA
11 7575001 7649999 7608684 7640265 FALSE "ENSGACG00000009896" NA NA NA NA
11 7650001 7724999 7655695 7660561 FALSE "ENSGACG00000009914" "M" 0.27 FALSE "leder2015"
11 7650001 7724999 7658119 7661238 FALSE "ENSGACG00000009914" "M" 0.27 FALSE "leder2015"
11 7650001 7724999 7691283 7715790 FALSE "ENSGACG00000009926" "M" 0.042 FALSE "leder2015"
11 7650001 7724999 7719687 7721219 FALSE "ENSGACG00000009943" NA NA NA NA
11 7725001 7799999 7727055 7730421 FALSE "ENSGACG00000009952" "F" -0.235 FALSE "leder2015"
11 7725001 7799999 7727866 7730471 FALSE "ENSGACG00000009952" "F" -0.235 FALSE "leder2015"
11 7725001 7799999 7732190 7750429 FALSE "ENSGACG00000009967" "F" -0.052 FALSE "leder2015"
11 7725001 7799999 7752136 7758874 FALSE "ENSGACG00000009978" "F" -0.029 FALSE "leder2015"
11 7725001 7799999 7761756 7772062 FALSE "ENSGACG00000010000" NA NA NA NA
11 7725001 7799999 7778851 7790441 FALSE "ENSGACG00000010018" NA NA NA NA
11 7725001 7799999 7791014 7795841 FALSE "ENSGACG00000010034" NA NA NA NA
11 7800001 7874999 7821943 7831862 FALSE "ENSGACG00000010106" "M" 0.161 FALSE "leder2015"
11 7800001 7874999 7837283 7839550 FALSE "ENSGACG00000010121" "M" 0.102 FALSE "leder2015"
11 7800001 7874999 7838079 7840258 FALSE "ENSGACG00000010121" "M" 0.102 FALSE "leder2015"
11 7800001 7874999 7844442 7864326 FALSE "ENSGACG00000010133" NA NA NA NA
11 7800001 7874999 7868148 7870054 FALSE "ENSGACG00000010139" NA NA NA NA
11 7875001 7949999 7883916 7897381 FALSE "ENSGACG00000010155" NA NA NA NA
11 7875001 7949999 7900410 7907548 FALSE "ENSGACG00000010159" NA NA NA NA
11 7875001 7949999 7910465 7916444 FALSE "ENSGACG00000010165" "F" 1.5 TRUE "leder2010"
11 7875001 7949999 7910465 7916444 FALSE "ENSGACG00000010165" "F" 1.5 TRUE "leder2010"
11 7875001 7949999 7910465 7916444 FALSE "ENSGACG00000010165" "F" -0.038 FALSE "leder2015"
11 7875001 7949999 7910953 7916468 FALSE "ENSGACG00000010165" "F" 1.5 TRUE "leder2010"
11 7875001 7949999 7910953 7916468 FALSE "ENSGACG00000010165" "F" 1.5 TRUE "leder2010"
11 7875001 7949999 7910953 7916468 FALSE "ENSGACG00000010165" "F" -0.038 FALSE "leder2015"
11 7875001 7949999 7916472 7919491 FALSE "ENSGACG00000010192" "F" -0.005 FALSE "leder2015"
11 7875001 7949999 7921146 7924531 FALSE "ENSGACG00000010202" "F" -0.044 FALSE "leder2015"
11 7875001 7949999 7926515 7928020 FALSE "ENSGACG00000010203" "M" 0.041 FALSE "leder2015"
11 7875001 7949999 7928214 7930550 FALSE "ENSGACG00000010206" "M" 0.035 FALSE "leder2015"
11 7875001 7949999 7933387 7936018 FALSE "ENSGACG00000010209" NA NA NA NA
11 7875001 7949999 7936250 7942371 FALSE "ENSGACG00000010217" "M" 0.104 FALSE "leder2015"
11 7875001 7949999 7937133 7942884 FALSE "ENSGACG00000010217" "M" 0.104 FALSE "leder2015"
11 7875001 7949999 7943269 7944386 FALSE "ENSGACG00000010258" NA NA NA NA
11 7875001 7949999 7943299 7944383 FALSE "ENSGACG00000010258" NA NA NA NA
11 7950001 8024999 NA NA FALSE NA NA NA NA NA
11 8025001 8099999 8052383 8085245 FALSE "ENSGACG00000010280" NA NA NA NA
11 8100001 8174999 8105454 8118846 FALSE "ENSGACG00000010295" "F" -0.119 FALSE "leder2015"
11 8100001 8174999 8105520 8109012 FALSE "ENSGACG00000010295" "F" -0.119 FALSE "leder2015"
11 8100001 8174999 8127608 8129632 FALSE "ENSGACG00000010301" "F" -0.263 FALSE "leder2015"
11 8100001 8174999 8131869 8133341 FALSE "ENSGACG00000010304" NA NA NA NA
11 8100001 8174999 8137796 8160415 FALSE "ENSGACG00000010312" NA NA NA NA
11 8100001 8174999 8142565 8143294 FALSE "ENSGACG00000010325" "F" -0.102 FALSE "leder2015"
11 8100001 8174999 8160331 8164256 FALSE "ENSGACG00000010327" "F" -0.149 FALSE "leder2015"
11 8100001 8174999 8160681 8163905 FALSE "ENSGACG00000010327" "F" -0.149 FALSE "leder2015"
11 8100001 8174999 8160685 8164283 FALSE "ENSGACG00000010327" "F" -0.149 FALSE "leder2015"
11 8100001 8174999 8142479 8142575 FALSE "ENSGACG00000021306" NA NA NA NA
11 8175001 8249999 8195907 8198373 FALSE "ENSGACG00000010374" "M" 0.225 FALSE "leder2015"
11 8175001 8249999 8195913 8198320 FALSE "ENSGACG00000010374" "M" 0.225 FALSE "leder2015"
11 8175001 8249999 8198520 8200742 FALSE "ENSGACG00000010396" NA NA NA NA
11 8175001 8249999 8202930 8204415 FALSE "ENSGACG00000010401" NA NA NA NA
11 8175001 8249999 8203004 8205485 FALSE "ENSGACG00000010401" NA NA NA NA
11 8175001 8249999 8208231 8210112 FALSE "ENSGACG00000010423" NA NA NA NA
11 8175001 8249999 8213244 8217431 FALSE "ENSGACG00000010428" NA NA NA NA
11 8175001 8249999 8219571 8226267 FALSE "ENSGACG00000010447" NA NA NA NA
11 8175001 8249999 8235033 8245999 FALSE "ENSGACG00000010454" NA NA NA NA
11 8250001 8324999 8251767 8254440 FALSE "ENSGACG00000010467" "M" 0.079 FALSE "leder2015"
11 8250001 8324999 8255606 8258041 FALSE "ENSGACG00000010471" NA NA NA NA
11 8250001 8324999 8255678 8258114 FALSE "ENSGACG00000010471" NA NA NA NA
11 8250001 8324999 8259459 8261911 FALSE "ENSGACG00000010531" NA NA NA NA
11 8250001 8324999 8292991 8300704 FALSE "ENSGACG00000010535" "M" 0.126 FALSE "leder2015"
11 8250001 8324999 8292901 8292990 FALSE "ENSGACG00000022150" NA NA NA NA
11 8250001 8324999 8256450 8256560 FALSE "ENSGACG00000022546" NA NA NA NA
11 8325001 8399999 8326407 8328742 FALSE "ENSGACG00000010541" "F" -0.29 TRUE "leder2015"
11 8325001 8399999 8326407 8328610 FALSE "ENSGACG00000010541" "F" -0.29 TRUE "leder2015"
11 8325001 8399999 8329318 8330630 FALSE "ENSGACG00000010548" NA NA NA NA
11 8325001 8399999 8329422 8330630 FALSE "ENSGACG00000010548" NA NA NA NA
11 8325001 8399999 8329534 8331635 FALSE "ENSGACG00000010548" NA NA NA NA
11 8325001 8399999 8332088 8339129 FALSE "ENSGACG00000010562" "F" -0.06 FALSE "leder2015"
11 8325001 8399999 8341042 8341689 FALSE "ENSGACG00000010574" NA NA NA NA
11 8325001 8399999 8343445 8345191 FALSE "ENSGACG00000010579" NA NA NA NA
11 8325001 8399999 8343462 8344629 FALSE "ENSGACG00000010579" NA NA NA NA
11 8325001 8399999 8343528 8345179 FALSE "ENSGACG00000010579" NA NA NA NA
11 8325001 8399999 8347208 8348659 FALSE "ENSGACG00000010596" NA NA NA NA
11 8325001 8399999 8347830 8351803 FALSE "ENSGACG00000010598" "F" -0.301 TRUE "leder2015"
11 8325001 8399999 8349589 8352415 FALSE "ENSGACG00000010598" "F" -0.301 TRUE "leder2015"
11 8325001 8399999 8354025 8355330 FALSE "ENSGACG00000010627" "M" 0.04 FALSE "leder2015"
11 8325001 8399999 8361207 8366970 FALSE "ENSGACG00000010630" "M" 0.006 FALSE "leder2015"
11 8325001 8399999 8369598 8371196 FALSE "ENSGACG00000010637" "M" 0.102 FALSE "leder2015"
11 8325001 8399999 8372518 8394462 FALSE "ENSGACG00000010647" "F" -0.032 FALSE "leder2015"
11 8325001 8399999 8377436 8379317 FALSE "ENSGACG00000010661" NA NA NA NA
11 8400001 8474999 8418125 8424247 FALSE "ENSGACG00000010662" "F" -0.019 FALSE "leder2015"
11 8400001 8474999 8432712 8437995 FALSE "ENSGACG00000010678" "M" 0.159 TRUE "leder2015"
11 8400001 8474999 8433175 8438009 FALSE "ENSGACG00000010678" "M" 0.159 TRUE "leder2015"
11 8400001 8474999 8433833 8437985 FALSE "ENSGACG00000010678" "M" 0.159 TRUE "leder2015"
11 8400001 8474999 8434391 8437969 FALSE "ENSGACG00000010678" "M" 0.159 TRUE "leder2015"
11 8400001 8474999 8434490 8437880 FALSE "ENSGACG00000010678" "M" 0.159 TRUE "leder2015"
11 8400001 8474999 8438680 8445690 FALSE "ENSGACG00000010792" "M" 0.002 FALSE "leder2015"
11 8400001 8474999 8439850 8445722 FALSE "ENSGACG00000010792" "M" 0.002 FALSE "leder2015"
11 8400001 8474999 8446786 8447400 FALSE "ENSGACG00000010802" "F" -0.097 FALSE "leder2015"
11 8400001 8474999 8452753 8473473 FALSE "ENSGACG00000010804" NA NA NA NA
11 8475001 8549999 8484883 8493260 FALSE "ENSGACG00000010816" "M" 0.052 FALSE "leder2015"
11 8475001 8549999 8512176 8513037 FALSE "ENSGACG00000010819" NA NA NA NA
11 8475001 8549999 8529748 8530761 FALSE "ENSGACG00000010821" "M" 0.201 FALSE "leder2015"
11 8550001 8624999 NA NA FALSE NA NA NA NA NA
11 8625001 8699999 8645869 8665668 FALSE "ENSGACG00000010845" NA NA NA NA
11 8625001 8699999 8645869 8665659 FALSE "ENSGACG00000010845" NA NA NA NA
11 8625001 8699999 8667725 8671621 FALSE "ENSGACG00000010865" NA NA NA NA
11 8625001 8699999 8667847 8671390 FALSE "ENSGACG00000010865" NA NA NA NA
11 8625001 8699999 8692063 8692151 FALSE "ENSGACG00000022458" NA NA NA NA
11 8700001 8774999 8715600 8738230 FALSE "ENSGACG00000010878" NA NA NA NA
11 8700001 8774999 8742111 8743885 FALSE "ENSGACG00000010883" NA NA NA NA
11 8700001 8774999 8767428 8769201 FALSE "ENSGACG00000010888" NA NA NA NA
11 8700001 8774999 8720717 8720796 FALSE "ENSGACG00000022204" NA NA NA NA
11 8775001 8849999 8780065 8781863 FALSE "ENSGACG00000010893" NA NA NA NA
11 8775001 8849999 8822910 8826277 FALSE "ENSGACG00000010896" NA NA NA NA
11 8775001 8849999 8832640 8834343 FALSE "ENSGACG00000010899" NA NA NA NA
11 8775001 8849999 8833140 8834399 FALSE "ENSGACG00000010899" NA NA NA NA
11 8775001 8849999 8835528 8838229 FALSE "ENSGACG00000010908" "F" -0.006 FALSE "leder2015"
11 8775001 8849999 8839051 8842154 FALSE "ENSGACG00000010914" NA NA NA NA
11 8775001 8849999 8840666 8842405 FALSE "ENSGACG00000010915" NA NA NA NA
11 8775001 8849999 8840839 8842448 FALSE "ENSGACG00000010915" NA NA NA NA
11 8850001 8924999 8854169 8859067 FALSE "ENSGACG00000010926" NA NA NA NA
11 8850001 8924999 8855082 8859073 FALSE "ENSGACG00000010926" NA NA NA NA
11 8850001 8924999 8866306 8895216 FALSE "ENSGACG00000010941" NA NA NA NA
11 8850001 8924999 8872625 8877338 FALSE "ENSGACG00000010946" NA NA NA NA
11 8850001 8924999 8890780 8894287 FALSE "ENSGACG00000010948" NA NA NA NA
11 8850001 8924999 8896394 8901122 FALSE "ENSGACG00000010955" "M" 0.103 FALSE "leder2015"
11 8850001 8924999 8896394 8900956 FALSE "ENSGACG00000010955" "M" 0.103 FALSE "leder2015"
11 8850001 8924999 8902016 8904642 FALSE "ENSGACG00000010964" NA NA NA NA
11 8850001 8924999 8906435 8910960 FALSE "ENSGACG00000010972" NA NA NA NA
11 8850001 8924999 8914592 8915888 FALSE "ENSGACG00000010975" NA NA NA NA
11 8850001 8924999 8916216 8917173 FALSE "ENSGACG00000010980" "M" 0.292 TRUE "leder2015"
11 8850001 8924999 8917252 8918655 FALSE "ENSGACG00000010982" NA NA NA NA
11 8850001 8924999 8920139 8922048 FALSE "ENSGACG00000010983" NA NA NA NA
11 8925001 8999999 NA NA FALSE NA NA NA NA NA
11 9000001 9074999 9024039 9028104 FALSE "ENSGACG00000011006" NA NA NA NA
11 9000001 9074999 9028853 9029881 FALSE "ENSGACG00000011011" NA NA NA NA
11 9000001 9074999 9033918 9038698 FALSE "ENSGACG00000011013" NA NA NA NA
11 9000001 9074999 9066121 9067557 FALSE "ENSGACG00000011015" "F" -0.087 FALSE "leder2015"
11 9075001 9149999 9080011 9104314 FALSE "ENSGACG00000011019" "M" 0.179 FALSE "leder2015"
11 9075001 9149999 9110837 9119365 FALSE "ENSGACG00000011028" "F" -0.156 FALSE "leder2015"
11 9075001 9149999 9123940 9129853 FALSE "ENSGACG00000011036" "M" 0.577 TRUE "leder2015"
11 9075001 9149999 9133797 9137330 FALSE "ENSGACG00000011059" "M" 0.139 FALSE "leder2015"
11 9075001 9149999 9135306 9137743 FALSE "ENSGACG00000011059" "M" 0.139 FALSE "leder2015"
11 9075001 9149999 9138285 9143907 FALSE "ENSGACG00000011067" "M" 0.19 FALSE "leder2015"
11 9075001 9149999 9138337 9140452 FALSE "ENSGACG00000011067" "M" 0.19 FALSE "leder2015"
11 9075001 9149999 9146269 9148275 FALSE "ENSGACG00000011072" "M" 0.079 FALSE "leder2015"
11 9075001 9149999 9146306 9148249 FALSE "ENSGACG00000011072" "M" 0.079 FALSE "leder2015"
11 9150001 9224999 9159317 9161388 FALSE "ENSGACG00000011103" "F" -0.126 FALSE "leder2015"
11 9150001 9224999 9160067 9161388 FALSE "ENSGACG00000011103" "F" -0.126 FALSE "leder2015"
11 9150001 9224999 9194615 9199529 FALSE "ENSGACG00000011109" NA NA NA NA
11 9150001 9224999 9203703 9204650 FALSE "ENSGACG00000011117" NA NA NA NA
11 9150001 9224999 9208949 9212897 FALSE "ENSGACG00000011120" "F" -0.003 FALSE "leder2015"
11 9150001 9224999 9208998 9211500 FALSE "ENSGACG00000011120" "F" -0.003 FALSE "leder2015"
11 9225001 9299999 9227244 9237178 FALSE "ENSGACG00000011132" "F" 1.5 TRUE "leder2010"
11 9225001 9299999 9227244 9237178 FALSE "ENSGACG00000011132" "F" 1.5 TRUE "leder2010"
11 9225001 9299999 9227244 9237178 FALSE "ENSGACG00000011132" "F" -0.581 TRUE "leder2015"
11 9225001 9299999 9228938 9236602 FALSE "ENSGACG00000011132" "F" 1.5 TRUE "leder2010"
11 9225001 9299999 9228938 9236602 FALSE "ENSGACG00000011132" "F" 1.5 TRUE "leder2010"
11 9225001 9299999 9228938 9236602 FALSE "ENSGACG00000011132" "F" -0.581 TRUE "leder2015"
11 9225001 9299999 9229371 9236617 FALSE "ENSGACG00000011132" "F" 1.5 TRUE "leder2010"
11 9225001 9299999 9229371 9236617 FALSE "ENSGACG00000011132" "F" 1.5 TRUE "leder2010"
11 9225001 9299999 9229371 9236617 FALSE "ENSGACG00000011132" "F" -0.581 TRUE "leder2015"
11 9225001 9299999 9238874 9244476 FALSE "ENSGACG00000011158" NA NA NA NA
11 9225001 9299999 9245125 9246104 FALSE "ENSGACG00000011161" "F" -0.11 FALSE "leder2015"
11 9225001 9299999 9259253 9281472 FALSE "ENSGACG00000011165" "M" 0.032 FALSE "leder2015"
11 9225001 9299999 9271169 9274404 FALSE "ENSGACG00000011165" "M" 0.032 FALSE "leder2015"
11 9375001 9449999 9377756 9379937 FALSE "ENSGACG00000011185" NA NA NA NA
11 9375001 9449999 9377892 9379937 FALSE "ENSGACG00000011185" NA NA NA NA
11 9450001 9524999 9503050 9504150 FALSE "ENSGACG00000011189" NA NA NA NA
11 9525001 9599999 9534058 9534505 FALSE "ENSGACG00000011197" "F" -0.133 FALSE "leder2015"
11 9525001 9599999 9535475 9536398 FALSE "ENSGACG00000011199" NA NA NA NA
11 9525001 9599999 9561434 9563529 FALSE "ENSGACG00000011207" NA NA NA NA
11 9600001 9674999 9601359 9629627 FALSE "ENSGACG00000011215" NA NA NA NA
11 9600001 9674999 9631360 9640058 FALSE "ENSGACG00000011236" NA NA NA NA
11 9600001 9674999 9641414 9644697 FALSE "ENSGACG00000011261" "M" 0.008 FALSE "leder2015"
11 9600001 9674999 9650421 9654080 FALSE "ENSGACG00000011265" NA NA NA NA
11 9825001 9899999 9841524 9843996 FALSE "ENSGACG00000011290" NA NA NA NA
11 9825001 9899999 9850121 9852668 FALSE "ENSGACG00000011292" "M" 1.5 TRUE "leder2010"
11 9825001 9899999 9851137 9852884 FALSE "ENSGACG00000011292" "M" 1.5 TRUE "leder2010"
11 9825001 9899999 9855277 9859266 FALSE "ENSGACG00000011295" "M" 0.046 FALSE "leder2015"
11 9825001 9899999 9855831 9859245 FALSE "ENSGACG00000011295" "M" 0.046 FALSE "leder2015"
11 9900001 9974999 9901388 9903421 FALSE "ENSGACG00000011313" NA NA NA NA
11 9900001 9974999 9940871 9942327 FALSE "ENSGACG00000011315" "M" 0.036 FALSE "leder2015"
11 9900001 9974999 9946316 9949465 FALSE "ENSGACG00000011323" "M" 0.12 FALSE "leder2015"
11 9900001 9974999 9967954 9973598 FALSE "ENSGACG00000011329" NA NA NA NA
11 9975001 10049999 9977715 9988287 FALSE "ENSGACG00000011332" NA NA NA NA
11 9975001 10049999 9993572 10013050 FALSE "ENSGACG00000011339" NA NA NA NA
11 9975001 10049999 10017722 10042700 FALSE "ENSGACG00000011341" "F" 1.2 TRUE "leder2010"
11 9975001 10049999 10017722 10042700 FALSE "ENSGACG00000011341" "F" -0.065 FALSE "leder2015"
11 10050001 10124999 10050345 10053952 FALSE "ENSGACG00000011359" "F" -0.054 FALSE "leder2015"
11 10050001 10124999 10055383 10059220 FALSE "ENSGACG00000011364" NA NA NA NA
11 10050001 10124999 10060202 10070322 FALSE "ENSGACG00000011368" "F" -0.177 TRUE "leder2015"
11 10275001 10349999 10288852 10305287 FALSE "ENSGACG00000011433" "M" 0 FALSE "leder2015"
11 10275001 10349999 10322229 10324713 FALSE "ENSGACG00000011440" NA NA NA NA
11 10275001 10349999 10337075 10341554 FALSE "ENSGACG00000011445" "M" 0.412 TRUE "leder2015"
11 10275001 10349999 10337203 10341562 FALSE "ENSGACG00000011445" "M" 0.412 TRUE "leder2015"
11 10275001 10349999 10337235 10341537 FALSE "ENSGACG00000011445" "M" 0.412 TRUE "leder2015"
11 10275001 10349999 10337238 10341613 FALSE "ENSGACG00000011445" "M" 0.412 TRUE "leder2015"
11 10425001 10499999 10427279 10431748 TRUE "ENSGACG00000011550" "M" 0.168 FALSE "leder2015"
11 10425001 10499999 10427323 10432991 TRUE "ENSGACG00000011550" "M" 0.168 FALSE "leder2015"
11 10425001 10499999 10432860 10435273 TRUE "ENSGACG00000011550" "M" 0.168 FALSE "leder2015"
11 10425001 10499999 10436191 10439016 TRUE "ENSGACG00000011563" NA NA NA NA
11 10425001 10499999 10439420 10443320 TRUE "ENSGACG00000011578" "M" 0.198 TRUE "leder2015"
11 10425001 10499999 10440795 10444132 TRUE "ENSGACG00000011578" "M" 0.198 TRUE "leder2015"
11 10425001 10499999 10440973 10443320 TRUE "ENSGACG00000011578" "M" 0.198 TRUE "leder2015"
11 10425001 10499999 10444904 10446884 TRUE "ENSGACG00000011592" "F" -0.127 FALSE "leder2015"
11 10425001 10499999 10448557 10451632 TRUE "ENSGACG00000011601" "M" 0.317 TRUE "leder2015"
