chr pos ies_wht ies_cmn ies_cbr
10 5857630 12558.822739183 17194.1838440897 18421.9442373662
10 5857645 12388.7786032107 12869.9343323028 12263.9414504467
10 5857670 12158.3160063702 12972.3711600793 12335.6441404573
10 5857974 13809.2872068 14872.6730427925 13980.9124590579
10 5858157 14712.3619112888 15338.931178034 14152.9947535852
10 5858161 14712.3619112888 15338.931178034 14152.9947535852
10 5858177 14657.9070598654 15105.3524259003 13961.396813585
10 5858178 18769.6184944562 20678.7836963753 20091.5667709532
10 5872357 16405.6131189522 17856.0420116952 16556.1912158271
10 5872751 14628.6746641182 16549.009530505 15910.204499594
10 5872821 18343.6286908491 21056.1886751423 19384.0149928011
10 5874220 13973.5641309133 16575.4861060314 15796.8971257163
10 5874600 17247.9154465164 19139.9640079219 19522.865364584
10 5884071 17386.5025365423 19677.5200880206 18581.0534991799
10 5884334 17081.3428443562 18795.6612310226 18172.4811497488
10 5884376 16212.7394847992 18703.0311034868 17832.9397782742
10 5888729 17490.4966896367 18522.2548459281 19377.0401786833
10 5896261 12714.4974381008 14312.7798505303 15585.081005252
10 5896264 10509.7559943668 11988.1350578538 11375.4887819034
10 5896277 10839.7541732623 11234.4344687043 12015.0377098235
10 5896293 11506.6286950573 10930.5397149125 11116.7738117006
10 5896332 11690.5119225081 12784.7895700197 12740.0721366677
10 5897185 13104.6742486124 14851.369297128 14494.8292130641
10 5897233 14822.5372935315 16342.9906560098 16007.5646604457
10 5908859 20969.7332879737 22902.8346667104 24049.6054521571
10 5909046 15668.0442229127 18588.8535735002 21167.2887100294
10 5909134 17740.9104232928 19681.0127085016 21037.7294162376
10 5909207 22983.0523626612 22502.3359726094 25730.0787165488
10 5911325 26197.4816206798 27465.8383879951 28050.1866965504
10 5921311 27067.5998023224 28498.9170667915 33756.5023432418
10 5921374 30989.6811137759 32850.6000701023 38263.6107499515
10 5925418 55375.4042172109 51960.3769392228 56784.9589871514
10 5925420 56228.5268889356 52526.6690448437 56784.9589871514
10 5925434 55883.1310731095 52821.4863041273 58091.5594724644
10 5925473 60075.1374873538 64839.5993173046 71943.9136625326
10 5925667 74805.3546494514 71026.4733444044 81534.6393037924
10 5930553 74898.0329170139 72078.2620921577 79239.3119159182
10 5973918 116563.541676136 124280.796395445 120233.259901382
10 6015580 93813.6940052587 93783.6795445648 101872.04471276
10 6015984 119234.290771378 125618.61894121 123431.044544451
10 6033815 144867.236729901 146291.987659797 138535.176525159
10 6102758 121144.204232685 125469.630290348 128043.698819585
10 6126829 119854.595466766 124524.7920209 116050.461532365
10 6158972 123242.255677282 124561.127730563 113895.849953437
10 6159048 83090.4952354745 86108.9265052148 79623.7164410226
10 6185647 59443.9868185627 62259.1223096617 54516.0568132867
10 6185662 59238.2422639406 61183.1308648479 53298.0976604747
10 6187357 54695.3326218246 53868.1299100755 46815.5761980962
10 6193115 50787.4136372685 49029.6946713708 40656.2564723831
10 6193153 36870.8838433805 30885.0514524248 24427.7172976868
10 6193349 35534.8439440688 31817.5675620575 22210.7458109346
10 6193660 29140.6045504203 24336.9490119288 17580.9384385837
10 6195942 32789.0743638654 25552.0628490157 18967.5132886627
10 6196366 45556.778022437 31290.919751608 27237.6890733854
10 6201632 38192.7685192303 28964.54898058 24861.8981441812
10 6202121 43539.9131440143 36678.3095590951 37600.3767180805
10 6205247 42880.4047246912 36219.3250764131 38746.8944351137
10 6205584 53194.7978428274 43803.0872705519 42239.9361986059
10 6233593 52313.0577919446 43249.2101638129 45139.9617022867
10 6239965 70439.2915619357 56663.8932058317 57314.8691295326
10 6240043 82016.7019587466 63626.7076889459 69179.5741973085
10 6255126 124687.39038337 88221.9671915154 99852.3722477014
10 6255142 126484.847627631 89426.266187965 97917.2007882798
10 6255439 120468.649718389 89638.5353360556 114134.460218185
10 6255452 127981.063601933 111256.122436753 120997.160545587
10 6311485 145843.289779956 133833.971611504 143311.115661169
10 6391940 165713.791468674 157285.236362709 174776.422033711
10 6398831 129514.632968374 108160.341957596 122829.953669421
10 6398853 129899.947343367 108458.062920931 122124.986756483
10 6408373 118212.57408333 103814.949745723 116524.216837438
10 6408375 113516.397453919 106871.548855579 117963.75352876
10 6455664 111091.670802452 101232.774307236 120277.236816682
10 6456077 100290.476718231 91182.9230352824 99390.5793484
10 6457172 120229.612365308 103240.313410617 121628.296346682
10 6457415 87325.2167657695 80420.4889809168 96153.8054612585
10 6508040 98394.1791175284 86121.0665384464 94238.0936977971
10 6520978 74355.5330108551 76726.89346157 79183.1142149281
10 6521458 59903.19126185 59185.5769593286 67928.7794947659
10 6523409 65212.4366858453 61262.3101195857 73192.1923790562
10 6523740 84019.5686415236 82077.409018737 92638.3496453473
10 6561075 89950.6717788393 84082.6974812448 90261.6485678574
10 6561078 66875.0078568454 58318.8416199902 64525.8063197244
10 6561093 85902.9012601236 88049.2814486407 81512.4914972458
10 6561094 85902.9012601236 88049.2814486407 81512.4914972458
10 6578224 85734.7150611229 87657.0071696229 92174.4099271714
10 6633574 103484.518043821 91156.5491644017 95091.6132893944
10 6652985 71809.3855659292 76268.4410812227 75045.5344364982
10 6657358 74182.3136139311 68703.207009895 62637.4422861952
10 6664393 52098.2867409174 41584.6509581684 40518.0161966393
10 6664402 63572.583108793 48445.0558310295 46855.9882641866
10 6664414 65595.4999505674 50640.6995798584 46111.7555770385
10 6686259 76271.857602658 70261.9021996387 68175.9014672904
10 6714035 99223.9211791296 86823.6160961001 78307.2470178088
10 6738443 90912.1409278413 81386.9942771265 82304.5812488835
10 6738463 85956.1874800995 80752.367812231 70580.7314148321
10 6790086 85445.6755134847 82435.0587702082 83860.0385139128
10 6790174 79302.9843613097 74305.3993734678 66023.3118450097
10 6799322 69680.8854777386 65048.1504026078 58055.4560718109
10 6803168 63308.4222607397 62771.9653510688 55425.7666058984
10 6803198 54284.9688340741 57035.834861385 54750.8134730876
10 6815395 53818.7322994911 56948.8468188694 49656.1213786678
10 6815478 54793.9753497858 54551.1924515473 46953.4259729115
10 6833645 45193.4392012607 49924.0777101722 48060.3695193381
10 6844123 38756.3906360465 42919.378205284 42888.6318082452
10 6844272 30377.9300502853 36967.6452019644 32944.0687664765
10 6847426 28366.8936637982 34191.8155238088 30150.0385973129
10 6854262 22027.7621876974 23600.0425440044 23419.9178914253
10 6868886 27405.684619387 26175.0623779259 26588.9487455002
10 6869303 18732.7268571479 18096.5123025854 19061.3269902204
10 6877484 18186.6168023807 16055.4086943213 17046.4585385976
10 6877545 16299.1343908981 13637.1541890497 14679.2847970752
10 6877597 16246.4324636319 12267.5863671519 13682.7440188629
10 6877614 17752.312793498 14507.3524167652 14825.5057061114
10 6890429 23432.3327483102 16977.7998497378 19635.7467927178
10 6890673 19814.3817173774 14837.6142883205 15388.4299389952
10 6891020 27263.1068252539 23270.2956345136 23505.8599180224
10 6902466 28469.6673128067 27106.1784880568 30080.6496378417
10 6902515 44915.414620751 40938.3364568446 43739.9214130659
10 6902516 44915.414620751 40938.3364568446 43739.9214130659
10 6916729 49990.5690949692 47607.8109702174 54748.6021791435
10 6937454 53561.2144228943 50987.1840318948 54371.155098423
10 6956929 53006.7230324181 49350.1918307085 55939.3140887426
10 6968186 40854.7860231939 39434.0042994451 45298.274454286
10 6968433 41353.9756863229 39979.1485828689 44824.8968458862
10 6968512 39219.9478997804 37173.0538823996 45934.105740129
10 6968531 34164.1023134672 30107.4810489979 39150.8358404598
10 6968595 43027.8335159976 41778.0704228174 46089.9808145993
10 6969722 42534.5044053197 38857.9002571133 44237.8909742833
10 7000229 37195.4993931802 36967.869666565 44164.2146277165
10 7000230 37195.4993931802 36967.869666565 44164.2146277165
10 7001250 37761.5307106964 31386.5269804758 31745.4075850837
10 7001273 36438.8950762168 36080.4367283403 39307.4142507271
10 7001321 23047.2880691324 24176.8358506309 25569.5247727951
10 7012478 32274.9093251944 35863.892197568 34959.9986715284
10 7012854 30435.3175216351 39035.2233281289 33073.4480433346
10 7013052 54097.9671408009 57143.6205941749 49465.3552954839
10 7028779 51778.9977479476 56983.8407190159 55121.7762881616
10 7034622 59513.6801328693 59536.0233493388 60436.8075670703
10 7067907 59354.7755325483 61665.4648069614 56328.4312291603
10 7067916 73986.238621419 77321.8687755251 73001.1371315563
10 7101876 59281.1285671011 58504.3273730932 58941.9625879753
10 7101890 60757.9630790301 57540.0525917285 57883.942601989
10 7126452 62643.0225185222 59846.9616941362 56128.1748318864
10 7126481 59808.7379039419 55700.4839492757 54311.2822797549
10 7135147 44575.2849840918 38547.9629330989 39769.3263492669
10 7138244 45071.2580039137 39774.4057389375 42151.0899580617
10 7138299 38838.5620299233 36320.2023268861 44278.2418792366
10 7138533 45598.9492736339 39927.2236497565 47087.935954022
10 7138560 45598.9492736339 39927.2236497565 47087.935954022
10 7138578 48387.8174513895 43414.9282707673 48621.3829379449
10 7146052 45337.8019813007 42412.1508756309 48643.1495981703
10 7146389 49956.9774326164 47254.3091830328 50679.139776264
10 7163579 74926.4498592931 71497.6410779858 78573.1262159098
10 7167526 63595.1801402868 60692.2282685738 68221.9399328319
10 7181739 66061.2324376478 63507.0773379853 70297.918082848
10 7204582 68522.0470008558 66821.2785068223 72143.8686131584
10 7221658 60279.3038654746 60818.4040178852 68089.5363539543
10 7221706 48853.7168851137 46674.9176027524 54290.6902454194
10 7221721 58857.2805435522 58833.3120216443 68580.2162181936
10 7232429 46706.2228867663 48280.4221014491 53740.1068245767
10 7233013 42809.0411333009 43415.1222269685 54716.6826255762
10 7251433 47357.5792385527 47761.4333035546 55694.7203492011
10 7251684 38042.1415761149 36524.0111650598 42565.9645058213
10 7251688 34723.9155433109 31436.9222198592 38320.6923296363
10 7253676 35796.5673840514 36283.7498160283 38114.482493488
10 7274350 36269.9452777614 36332.9231599059 38483.4591681261
10 7275761 44043.8986450001 43180.6749953459 44920.0830948597
10 7276136 44835.8353093106 44165.6012116276 45560.1583458721
10 7288077 43609.032727804 42700.016892182 39448.8151697586
10 7288097 44129.0895556039 42700.016892182 39694.1070706173
10 7288910 42469.576172849 41644.5848081951 40710.6832769834
10 7288912 42469.576172849 41644.5848081951 40710.6832769834
10 7288955 42469.576172849 41798.3666669489 40879.8999033003
10 7288962 42469.576172849 41798.3666669489 40756.1409765831
10 7317154 38991.7336902007 41607.3645854102 38922.8015331645
10 7317167 42396.7683918006 43807.6545095014 40187.3707391867
10 7317169 42396.7683918006 43717.6437942304 40187.3707391867
10 7317230 36945.354801881 44346.3600153528 38904.2689705451
10 7317513 48185.2307840966 47194.6158049652 44334.9900402712
10 7331015 39422.4849884964 47191.9760831157 43676.2101134334
10 7331063 57753.2886064934 63512.1772251793 61222.2168840551
10 7369289 50935.3970013577 59925.2702198235 60752.1508191717
10 7369546 47286.4378529119 58754.4980842068 55670.4130550438
10 7369832 50960.4278501636 54137.0068575485 55228.4337823832
10 7384270 74418.5909829134 79748.4787448753 69439.8969805611
10 7384282 40738.4030406016 46344.0715511924 55298.9863207085
10 7384290 74011.8126451973 76727.7811707358 61277.5623084718
10 7384324 80337.6168738072 91702.8329956529 88829.6680080668
10 7385852 87099.7787130645 93724.9090220427 90762.9820273238
10 7448708 88741.6243747341 91595.588429178 87440.7227647518
10 7466675 90013.0134933352 92176.6190396393 95238.5608930056
10 7475022 85580.3930701261 91476.8315729853 84843.3261061996
10 7475036 73576.3850341434 72111.2993427287 73720.1849262296
10 7478244 101477.609801452 93682.4861019402 94231.1325738848
10 7478280 114900.626220141 99267.1290371025 98250.2542826091
10 7571702 113448.981659167 110421.51235115 114535.703003512
10 7583913 109412.109148375 87724.5604320136 87119.4475741532
10 7583925 94302.3828492606 74893.0549450229 75195.2020989918
10 7618071 85992.2598879439 61753.9450994674 67265.1690289738
10 7618111 81020.7583607643 60199.7202569508 66894.275417383
10 7634179 55278.9304034239 43484.479565159 44587.7033902831
10 7634348 34633.6279679149 28505.3644486723 27916.00218873
10 7634455 38178.4806929418 32837.0170737471 27138.0624983312
10 7634507 35993.9471033716 32449.2833322067 28566.1663925422
10 7638194 27849.5674313402 27357.3377685883 32654.3435523992
10 7638199 43830.3935556421 47806.3143499218 41790.9695169999
10 7638240 51436.8790116059 60534.3065914222 65845.4166144424
10 7669600 55680.8003167852 63095.3605762393 64961.1085814946
10 7678170 87117.2642667482 104433.737398363 107166.106354969
10 7678348 76178.6295646563 93956.6028612303 95634.2260754773
10 7695389 87174.2422665013 105198.784535548 98667.2286088969
10 7706993 152253.330889492 174701.622017014 167063.244083212
10 7707000 152424.605122615 174831.35542408 167063.244083212
10 7707007 154463.302158102 176087.458643903 167063.244083212
10 7758704 172332.61451972 180412.081540797 175984.326246234
10 7803410 169379.230910664 183090.081126961 178147.867770021
10 7820048 207486.823548924 222307.704084999 202477.981903907
10 7948910 169814.188857001 181949.917691176 181062.956409105
10 7954077 172862.110049873 176627.758082499 163450.641392526
10 7958566 151232.584695591 165080.055241544 157899.328728592
10 7958579 136365.12473041 135472.953113774 119569.207455123
10 7972068 157754.178369003 164994.450767773 163335.41601873
10 8110541 194342.201143194 187907.181564427 181933.147749852
10 8137647 127347.200556968 115259.927281595 118661.314649884
10 8139022 130541.330394704 118310.39554653 116245.579656575
10 8174259 113395.167771168 95900.9087131393 106056.953447067
10 8177075 117190.698997143 114724.875489144 117224.723731912
10 8192703 111550.835984148 98197.9509689127 108117.174177255
10 8248304 123453.792703708 103205.086905461 111677.248454625
10 8266567 98267.1383585109 94982.1944558367 104234.413851361
10 8266628 63118.113503412 61456.2677448293 69115.6566955084
10 8291150 58228.6569549804 56177.90594513 68197.9119229877
10 8291208 54205.5266542492 53509.603517311 65764.9629322604
10 8291228 52764.909189623 49921.7916194924 57601.0426989501
10 8294546 48998.898576569 48940.6558734093 59134.0876651619
10 8294688 46210.3625981738 43254.9317295201 48524.4176899542
10 8313464 55407.0514631119 49745.5307284915 54584.1918098861
10 8313898 39858.3203709106 38142.7343887162 43763.5047851782
10 8325468 51970.1436840297 44789.1732004052 41288.5876360347
10 8325508 52299.0829749981 52510.0243249664 53678.1904306916
10 8325510 52299.0829749981 52510.0243249664 53678.1904306916
10 8325521 52299.0829749981 53145.5458549394 53678.1904306916
10 8372101 68838.3250271112 57990.8859220529 57290.9158952173
10 8372463 61958.5473966751 49394.1155282634 48831.3458673812
10 8392128 52248.6441643368 52683.2969868775 52199.5632771273
10 8392151 45118.1290528879 36734.4109747219 40753.5102702784
10 8397894 48080.8764439399 35260.1539775645 41174.0079890639
10 8403069 60199.0943603888 45983.1688852776 57242.0817027746
10 8403079 63064.5734485843 57724.1318594699 63928.6857457733
10 8409535 78608.2601532537 60478.1463685567 72091.7185151682
10 8438696 77329.1093733332 68438.8278914715 75321.581439538
10 8474199 91198.4472622137 69888.4069572117 81788.3450961197
10 8474721 90184.5345473177 63897.5372568373 75126.9395900092
10 8484722 80297.2827019378 55067.1237502321 68708.780833705
10 8484790 94591.2944558101 71811.3880403245 84602.6000446356
10 8486678 82344.6787443921 58152.7678015751 74767.9014503052
10 8497722 105434.8269055 80093.826948393 94007.6874013767
10 8523961 100160.118386123 84370.1121684179 94094.6114355489
10 8523994 98616.962956293 83789.1792334099 97039.2116854006
10 8524024 101096.465275912 83571.630810211 98383.5289383317
10 8524036 101096.465275912 84557.4710351542 98029.9200328583
10 8524038 101096.465275912 84557.4710351542 98029.9200328583
10 8524039 101096.465275912 84557.4710351542 98029.9200328583
10 8529982 97661.1469337734 87395.7093761899 93239.5748378322
10 8592679 103808.675468791 81031.137241281 94039.9542064557
10 8592794 85703.1299145839 68424.2106879338 84646.6829691275
10 8595006 70656.2065139516 68640.5693178474 71209.5951618214
10 8595313 47561.8176446511 55745.1320521192 49465.0604241928
10 8606480 61391.999402385 53520.5939893469 50484.3230667294
10 8606657 41751.9021345824 31142.5752075631 29605.9642179382
10 8612358 36972.3903636507 34686.6105149467 33352.8002455127
10 8618761 54099.3469233821 30884.1932242365 33803.066307898
10 8618821 39421.6851448566 30196.9840680303 30239.7456514502
10 8624091 59245.4857971087 35720.0835533167 39881.5683033965
10 8625271 76332.1031826436 58536.4230889102 55775.077478488
10 8635275 119416.061875471 89542.1977428077 90092.3583587899
10 8706631 102161.590061301 92639.4918715764 98297.8799112929
10 8706647 101286.184241635 91727.6542475651 95063.1218877021
10 8726298 113746.38577129 87292.4638536712 81600.0788353986
10 8741731 84037.7093495678 70819.0487690912 74798.6639685662
10 8741797 84921.91568105 72178.591899472 76726.6678661617
10 8741887 83141.1761531621 68962.1375544032 73172.5085728975
10 8741943 87558.5678026854 62470.190507096 53457.1278074574
10 8741981 83449.0533591141 70479.6179814057 75451.2371099436
10 8743632 100076.63056333 86522.3693934191 88504.2250021589
10 8743954 105744.337088051 83390.0969593996 83943.5423098539
10 8807296 108207.86774318 94379.7878325941 99341.6661642805
10 8807322 108783.5389013 94379.7878325941 98046.5201471028
10 8807349 104544.172919639 90865.8779655451 94113.6884251667
10 8807361 104544.172919639 90865.8779655451 95171.1907461199
10 8807422 104544.172919639 90089.0561944806 95171.1907461199
10 8824220 94592.636685995 75874.2162285382 77555.5670730973
10 8838680 78420.5905788044 61585.6154167069 62520.1979573117
10 8838849 82179.81373652 64194.4381767065 64697.0716279368
10 8864320 59168.8018786279 48022.7281200808 50866.6802730881
10 8864686 56740.4455449926 48822.9456485668 49671.5863652605
10 8871782 52657.1943584774 45697.5123916626 46258.3832271075
10 8886177 72326.9301465138 61710.2900524672 63027.4070877499
10 8893855 78353.5236660471 73445.019856306 72424.4987833508
10 8894218 68387.5746141909 67812.2287162449 68241.4607687944
10 8930738 69654.9167929059 69025.5521707407 69454.3006684666
10 8954910 71089.6776546747 65458.6316586477 64768.851900063
10 8955662 59232.430070306 65835.0495060054 65639.5338464447
10 8958447 63019.9260050519 57908.6396499549 60547.983268346
10 8975800 46749.3602978349 36889.5940252549 38610.5128566015
10 8976817 32291.8563155612 31546.8938426241 33062.656816306
10 8986040 43408.5865679037 39554.3557051514 36542.0323840077
10 8986166 47046.4337133722 37938.7550742504 37209.5420377863
10 8986175 47046.4337133722 38059.8790324116 37209.5420377863
10 8986245 38845.6164220868 29795.1679721923 30115.0024390153
10 8990659 48368.9348650258 43408.3299594045 45455.762928718
10 9020130 61064.6062345548 61402.9831378919 59881.1561394489
10 9020133 61064.6062345548 61402.9831378919 59881.1561394489
10 9020167 80964.8573552319 60091.8038593299 61891.4248729107
10 9034231 72612.9691118318 62332.7844246796 69961.7615926851
10 9044822 74864.978821616 65936.9442864929 71877.9923370395
10 9084772 76819.3923446806 69378.8218611937 74052.1601634205
10 9085145 73029.4630018752 57983.2445853208 69774.7804182489
10 9085209 62861.8545538564 48500.8073565774 60880.673106003
10 9085228 62861.8545538564 48500.8073565774 60880.673106003
10 9113163 71826.9144170483 56210.2420790132 70593.3010952324
10 9113181 65739.1759514764 50658.8166522486 64988.9838824726
10 9113241 38720.0811263295 34746.8344588273 40660.5412416455
10 9113554 57533.9166489493 46406.2207184347 56717.1758101794
10 9144026 48524.6148597431 47901.6233785727 51818.7525456925
10 9155021 48170.5171442728 44228.4681393298 51365.9196070676
10 9159472 34531.2197233069 34010.520226375 31487.2798380648
10 9159563 42658.4828274431 40155.6451759278 44771.8370817785
10 9164264 70266.3597051069 68578.5803753458 75571.108554538
10 9208079 94368.7676139134 84066.205103995 104896.121504689
10 9238857 76863.209284052 69776.3526636284 81155.5227897937
10 9239203 107941.03319218 94925.3048782607 105916.644988672
10 9273339 87504.3051137634 72260.808065574 87419.2083580378
10 9275142 88054.3530978858 66053.5282762892 89986.1137329966
10 9275169 95484.3460187922 78343.9505666796 103506.616058895
10 9275172 95484.3460187922 78343.9505666796 103506.616058895
10 9275195 107447.831508707 90207.707743645 112691.775378237
10 9303486 103254.699926104 77670.0509845534 92353.2971450818
10 9303786 97213.6523873169 89019.5705080667 105595.8914403
10 9366737 127654.045382998 97353.2074315381 109526.762260865
10 9366750 122723.136637409 90904.3075713354 104851.458495314
10 9381181 86211.7455302924 65820.9437486727 84519.1271624868
10 9406985 98053.8782265718 79595.3810192446 97334.9635824506
10 9407046 79109.2257562575 56893.7424053573 83883.236261148
10 9407161 95673.8237556844 71978.8748280765 93237.5742494357
10 9412935 85273.6096304946 69456.0143970496 91984.967699869
10 9413148 85580.0274899234 73110.3021350358 94911.2485649027
10 9437872 91379.7027430843 69815.4029936169 84305.2294263699
10 9437888 81151.4713020363 69706.0898750818 83579.387141469
10 9476564 81971.3765018791 76985.5174605831 89527.0896565218
10 9477021 84126.7188027194 75562.3802115239 92605.9939055365
10 9493497 82615.1139406051 79768.9459166212 94175.3284008308
10 9508482 92614.8916397664 84143.9057964226 87438.1256676625
10 9570128 74786.6497244778 72404.4721202377 88104.1290919499
10 9570145 55751.383397704 57519.9850714354 60951.505796238
10 9570344 44658.270508752 37796.2952078778 51505.0125242522
10 9570371 50280.3198907578 44659.3167056699 52270.5507489039
10 9578145 80164.766367705 63863.5632153898 76562.8270442055
10 9604928 67063.4834068775 55915.9513621747 67688.0392134762
10 9608495 71449.9003743996 52753.9086001497 68766.8715196552
10 9608762 67058.6595483862 52170.3942306068 65266.2561642366
10 9608770 105167.765992935 92796.6047644388 112898.534643131
10 9655868 136455.874081786 123116.132666888 136842.842381223
10 9721249 100380.815860213 94971.4207796533 109324.827779788
10 9721362 100602.091431868 95003.6108192714 104668.810183161
10 9739993 121083.664911138 106025.597041329 129054.109902603
10 9781372 80405.094244725 71830.278879634 87233.8319207894
10 9781388 75668.0314356723 70432.3733854719 90533.5254509244
10 9784821 65186.4995225998 62392.5549078966 83098.1686008987
10 9824337 56068.2622115397 49587.5140910215 75111.8063791057
10 9824351 44773.6925578895 34871.6203192451 49010.8261540928
10 9827132 37954.9964804931 32602.9835715816 41945.8951979783
10 9827187 41676.543445931 38855.3604094956 54711.7316978779
10 9832779 68251.1706033138 63021.9666088608 73680.0998781869
10 9845341 63350.5238258354 65379.518942827 75608.7803201499
10 9867669 96272.6443758993 75421.2279518577 83200.3506912584
10 9872724 122775.254866117 112926.530513857 120410.157650043
10 9909724 110918.070589414 103251.447599331 112061.586505548
10 9951347 122127.105839673 113064.698084741 112905.034827169
10 9998241 126033.55881186 110262.321477376 120829.894465154
10 10009328 93994.1355071791 78275.2483693223 89566.6978416827
10 10030101 69924.3913341828 60924.4693914953 59597.2863502481
10 10030533 67713.0719929072 59600.4409629724 57811.3767402735
10 10030589 53554.3801629073 46009.2309266239 53362.2227378408
10 10031163 58908.0772460555 47707.199451234 51654.0315152173
10 10040832 62822.5333797047 68509.931833956 57870.6363063857
10 10040845 67262.9098575183 65865.3807836773 70355.3881629293
10 10080382 86477.6249201303 82131.6093046397 75311.5928328314
10 10082490 119290.688328902 119827.325601869 110714.692104035
10 10131315 98359.2784940626 103054.276527416 93231.3732272695
10 10185516 124614.814979748 127774.930968646 112057.635579972
10 10188605 73413.6501180636 79150.5058561386 73596.2269324824
10 10195767 90645.4784526577 93481.1893973892 83874.7649829215
10 10195930 91961.7579409667 91411.1482727674 83289.900846665
10 10199713 105128.314641806 111811.239760427 100112.382312394
10 10199772 80979.6994757145 81934.2614712362 71625.3706843106
10 10199796 119400.330687202 116885.929114209 104366.550165828
10 10199849 126563.014576842 116773.493535029 112779.544153429
10 10206864 126290.203409482 119713.803248108 111862.047999057
10 10291724 168895.091334733 168925.408433482 167287.096979921
10 10370060 131147.085383176 121748.391254544 131941.081856537
10 10371582 122783.52379249 104336.951019482 103247.230518348
10 10371761 107516.25945788 99253.3131743137 97253.1011305051
10 10373856 93588.3398728781 90180.7922327046 87903.32506469
10 10373860 93588.3398728781 90180.7922327046 87324.1926717667
10 10374036 90199.7570979565 83384.3320855106 84631.0764295796
10 10388175 93013.2818649289 84673.7183797765 97692.7022543674
10 10388209 101347.164420881 87246.3487704952 99754.5219565558
10 10441297 86745.3734917329 72947.4563713783 84966.0331038521
10 10441325 75468.3711092598 64951.2945466868 76543.5690956635
10 10446927 51554.7212143058 42472.1152591124 49645.2054396235
10 10447014 75104.6037293939 65206.3586594469 68501.6314832964
10 10447537 111296.224077804 96883.3505748463 109661.438524825
10 10510463 106366.188145184 93517.830937337 94611.5417417408
10 10529700 95990.01070164 87205.4004884697 98713.7144363699
10 10534975 97038.3883413828 89237.2549152196 95322.4854240753
10 10551854 94281.5660027033 84403.4767723178 89147.7747554167
10 10551937 97099.9660516098 85225.1207680697 88272.8621219225
10 10551981 114193.35137465 99620.0170969107 104503.945401526
10 10599561 97812.0068302961 89512.6308746396 101641.902838189
10 10607144 73738.2565057078 64978.2040030523 71409.1066170578
10 10623852 77219.5198377899 75530.2788910794 77015.1815076291
10 10623864 78292.3070755745 76005.3926753451 75811.9016288206
10 10655771 63074.2922755165 55526.0387665395 70356.5304684014
10 10655773 48377.6326776246 43934.7300686322 58169.1121673513
10 10667637 57859.4757865828 55272.848633967 64524.0701257108
10 10667747 56171.6491848269 59295.7213140902 67651.2126381322
10 10679101 52912.0170605788 55167.7233986531 60522.588870151
10 10707418 64914.8974355676 64629.0819070748 73692.4131621903
10 10716826 64683.4739175301 68206.5842157909 73582.1714333151
10 10735155 76472.4295844412 74777.8853874155 79117.5447584045
10 10783345 74574.4177254223 76819.2162289279 75978.2886097974
10 10794091 55574.0434469652 50183.8995959796 48281.2082374496
10 10800455 56277.5620603717 52063.5132387268 53552.5316291896
10 10800626 40101.0707328471 43023.5388742492 33863.4348374832
10 10800666 39565.0469017929 40275.9767245276 32936.8530434152
10 10800684 60011.9687973698 63668.8619784181 60549.6625018793
10 10834047 50801.304444171 48206.1514812257 44925.5835045526
10 10842725 51973.8036042018 53610.6427896278 56731.4734128687
10 10842749 49674.1829382572 53109.9522802635 55356.4738393352
10 10844664 45485.9973059429 50113.9507327745 53853.1335733613
10 10846792 37661.1573369856 44465.1734564687 43282.6012118247
10 10869108 32024.1622511788 35564.7266718218 39534.6837595644
10 10869590 31020.3245839727 36549.9205337821 40264.2601489952
10 10873766 26361.1881125509 32166.2615149485 36408.8411276786
10 10877433 27309.9217107811 31613.8445966269 36769.1974661741
10 10877546 26401.7672862119 30719.0801912253 35420.3779020008
10 10877663 27294.9251185565 31883.5170767668 35400.8713320252
10 10878754 20050.1454830189 21844.4988776075 25594.5765586607
10 10887416 30204.6373608422 28883.7854147337 32376.615804313
10 10887419 18873.4633791392 21667.5651677641 24656.8601610543
10 10887601 20175.1687525518 22012.2934529711 22494.3169136717
10 10888063 32277.0392979585 31430.8352671861 35709.6215225908
10 10888093 33964.0231021123 33938.5083329656 36170.9284217042
10 10888109 50112.7824840059 58891.1148889751 53311.150593807
10 10946260 64807.0156284049 63846.3921475773 65964.8076351456
10 10953599 40224.2151205828 51125.7655450359 45375.1067194765
10 10963507 48515.7783386771 57554.7830592846 55521.2864010359
10 10963524 34629.5262712755 37098.1421373045 37573.4504420593
10 10963532 35294.2158159494 37005.9030020249 36929.4234986125
10 10963741 42204.1122018209 42852.1856874705 43125.7447365711
10 10963747 31008.3834589905 28737.9536081704 29172.1195564381
10 10964123 49529.8004652528 43236.3497271037 45083.0260206074
10 10966257 47566.1584996283 42602.8854175104 43009.8587620099
10 10966296 79712.2882756465 76468.0260122339 70469.3901041929
10 10992729 76842.9460849075 77123.0101250113 77849.1031084966
10 11045910 77052.6122010007 70875.7114912804 68771.9100543657
10 11046202 76606.1089197332 70678.781414455 70456.3311546343
10 11057747 54483.1240711346 50671.6033019293 51299.3138967871
10 11064937 45012.0590044158 39406.5348641533 43381.6977287837
10 11074102 50698.4259894098 41615.4266379371 43451.5042700102
10 11074592 34707.3211634293 31381.4379685944 30759.7396026521
10 11074629 49471.579274028 41619.4238787562 42795.604335367
10 11099541 68537.4835120752 60994.6216626981 57864.3077738012
10 11109509 81384.2770668515 70423.6112263387 64186.9036161925
10 11127011 74419.5232091268 65902.8626377486 60564.0742619619
